birthPlaceCountry,countryOfIncorporation,countryOfResidency,deathTime,firstName,isActive,lastName,legalName,listedCompany,maritalStatus,middleName,name,nameAlias,nationality,occupation,organizationSymbol,partyId,partyType,sourceOfIncome,title,website,gender,homePhone,alternatePhone,cellPhone,primaryPhone,workPhone,alternateEmail,companyEmail,personalEmail,workEmail,isIndividual
US,US,US,,,,,,,,,,,US,,,673,Organization,,,,,,,,,,,,,,False
US,US,US,,,,,,,,,,,US,,,674,Organization,,,,,,,,,,,,,,False
US,US,US,,,,,,,,,,,US,,,676,Organization,,,,,,,,,,,,,,False
US,US,US,,,,,,,,,,,US,,,677,Organization,,,,,,,,,,,,,,False
US,US,US,,,,,,,,,,,US,,,679,Organization,,,,,,,,,,,,,,False
US,US,US,,,,,,,,,,,US,,,683,Organization,,,,,,,,,,,,,,False
US,US,US,,,,,,,,,,,US,,,685,Organization,,,,,,,,,,,,,,False
US,US,US,,,,,,,,,,,US,,,686,Organization,,,,,,,,,,,,,,False
US,US,US,,,,,,,,,,,US,,,687,Organization,,,,,,,,,,,,,,False
US,US,US,,,,,,,,,,,US,,,689,Organization,,,,,,,,,,,,,,False
US,US,US,,,,,,,,,,,US,,,690,Organization,,,,,,,,,,,,,,False
US,US,US,,,,,,,,,,,US,,,695,Organization,,,,,,,,,,,,,,False
US,US,US,,,,,,,,,,,US,,,697,Organization,,,,,,,,,,,,,,False
US,US,US,,,,,,,,,,,US,,,702,Organization,,,,,,,,,,,,,,False
US,US,US,,,,,,,,,,,US,,,707,Organization,,,,,,,,,,,,,,False
US,US,US,,,,,,,,,,,US,,,710,Organization,,,,,,,,,,,,,,False
US,US,US,,,,,,,,,,,US,,,711,Organization,,,,,,,,,,,,,,False
US,US,US,,,,,,,,,,,US,,,712,Organization,,,,,,,,,,,,,,False
US,US,US,,,,,,,,,,,US,,,715,Organization,,,,,,,,,,,,,,False
US,US,US,,,,,,,,,,,US,,,718,Organization,,,,,,,,,,,,,,False
US,US,US,,,,,,,,,,,US,,,720,Organization,,,,,,,,,,,,,,False
US,US,US,,,,,,,,,,,US,,,722,Organization,,,,,,,,,,,,,,False
US,US,US,,,,,,,,,,,US,,,728,Organization,,,,,,,,,,,,,,False
US,US,US,,,,,,,,,,,US,,,731,Organization,,,,,,,,,,,,,,False
US,US,US,,,,,,,,,,,US,,,737,Organization,,,,,,,,,,,,,,False
US,US,US,,,,,,,,,,,US,,,738,Organization,,,,,,,,,,,,,,False
US,US,US,,,,,,,,,,,US,,,742,Organization,,,,,,,,,,,,,,False
US,US,US,,,,,,,,,,,US,,,744,Organization,,,,,,,,,,,,,,False
US,US,US,,,,,,,,,,,US,,,745,Organization,,,,,,,,,,,,,,False
US,US,US,,,,,,,,,,,US,,,746,Organization,,,,,,,,,,,,,,False
US,US,US,,,,,,,,,,,US,,,749,Organization,,,,,,,,,,,,,,False
US,US,US,,,,,,,,,,,US,,,751,Organization,,,,,,,,,,,,,,False
US,US,US,,,,,,,,,,,US,,,753,Organization,,,,,,,,,,,,,,False
US,US,US,,,,,,,,,,,US,,,756,Organization,,,,,,,,,,,,,,False
US,US,US,,,,,,,,,,,US,,,759,Organization,,,,,,,,,,,,,,False
US,US,US,,,,,,,,,,,US,,,760,Organization,,,,,,,,,,,,,,False
US,US,US,,,,,,,,,,,US,,,762,Organization,,,,,,,,,,,,,,False
US,US,US,,,,,,,,,,,US,,,767,Organization,,,,,,,,,,,,,,False
US,US,US,,,,,,,,,,,US,,,769,Organization,,,,,,,,,,,,,,False
US,US,US,,,,,,,,,,,US,,,772,Organization,,,,,,,,,,,,,,False
US,US,US,,,,,,,,,,,US,,,775,Organization,,,,,,,,,,,,,,False
US,US,US,,,,,,,,,,,US,,,777,Organization,,,,,,,,,,,,,,False
US,US,US,,,,,,,,,,,US,,,778,Organization,,,,,,,,,,,,,,False
US,US,US,,,,,,,,,,,US,,,779,Organization,,,,,,,,,,,,,,False
US,US,US,,,,,,,,,,,US,,,781,Organization,,,,,,,,,,,,,,False
US,US,US,,,,,,,,,,,US,,,782,Organization,,,,,,,,,,,,,,False
US,US,US,,,,,,,,,,,US,,,784,Organization,,,,,,,,,,,,,,False
US,US,US,,,,,,,,,,,US,,,786,Organization,,,,,,,,,,,,,,False
US,US,US,,,,,,,,,,,US,,,787,Organization,,,,,,,,,,,,,,False
US,US,US,,,,,,,,,,,US,,,788,Organization,,,,,,,,,,,,,,False
US,US,US,,,,,,,,,,,US,,,789,Organization,,,,,,,,,,,,,,False
US,US,US,,,,,,,,,,,US,,,790,Organization,,,,,,,,,,,,,,False
US,US,US,,,,,,,,,,,US,,,791,Organization,,,,,,,,,,,,,,False
US,US,US,,,,,,,,,,,US,,,792,Organization,,,,,,,,,,,,,,False
US,US,US,,,,,,,,,,,US,,,793,Organization,,,,,,,,,,,,,,False
US,US,US,,,,,,,,,,,US,,,795,Organization,,,,,,,,,,,,,,False
US,US,US,,,,,,,,,,,US,,,797,Organization,,,,,,,,,,,,,,False
US,US,US,,,,,,,,,,,US,,,798,Organization,,,,,,,,,,,,,,False
US,US,US,,,,,,,,,,,US,,,800,Organization,,,,,,,,,,,,,,False
US,US,US,,,,,,,,,,,US,,,802,Organization,,,,,,,,,,,,,,False
US,US,US,,,,,,,,,,,US,,,806,Organization,,,,,,,,,,,,,,False
US,US,US,,,,,,,,,,,US,,,808,Organization,,,,,,,,,,,,,,False
US,US,US,,,,,,,,,,,US,,,810,Organization,,,,,,,,,,,,,,False
US,US,US,,,,,,,,,,,US,,,812,Organization,,,,,,,,,,,,,,False
US,US,US,,,,,,,,,,,US,,,814,Organization,,,,,,,,,,,,,,False
US,US,US,,,,,,,,,,,US,,,816,Organization,,,,,,,,,,,,,,False
US,US,US,,,,,,,,,,,US,,,818,Organization,,,,,,,,,,,,,,False
US,US,US,,,,,,,,,,,US,,,819,Organization,,,,,,,,,,,,,,False
US,US,US,,,,,,,,,,,US,,,822,Organization,,,,,,,,,,,,,,False
US,US,US,,,,,,,,,,,US,,,824,Organization,,,,,,,,,,,,,,False
US,US,US,,,,,,,,,,,US,,,825,Organization,,,,,,,,,,,,,,False
US,US,US,,,,,,,,,,,US,,,826,Organization,,,,,,,,,,,,,,False
US,US,US,,,,,,,,,,,US,,,827,Organization,,,,,,,,,,,,,,False
US,US,US,,,,,,,,,,,US,,,828,Organization,,,,,,,,,,,,,,False
US,US,US,,,,,,,,,,,US,,,829,Organization,,,,,,,,,,,,,,False
US,US,US,,,,,,,,,,,US,,,830,Organization,,,,,,,,,,,,,,False
US,US,US,,,,,,,,,,,US,,,831,Organization,,,,,,,,,,,,,,False
US,US,US,,,,,,,,,,,US,,,833,Organization,,,,,,,,,,,,,,False
US,US,US,,,,,,,,,,,US,,,835,Organization,,,,,,,,,,,,,,False
US,US,US,,,,,,,,,,,US,,,838,Organization,,,,,,,,,,,,,,False
US,US,US,,,,,,,,,,,US,,,840,Organization,,,,,,,,,,,,,,False
US,US,US,,,,,,,,,,,US,,,841,Organization,,,,,,,,,,,,,,False
US,US,US,,,,,,,,,,,US,,,842,Organization,,,,,,,,,,,,,,False
US,US,US,,,,,,,,,,,US,,,843,Organization,,,,,,,,,,,,,,False
US,US,US,,,,,,,,,,,US,,,846,Organization,,,,,,,,,,,,,,False
US,US,US,,,,,,,,,,,US,,,848,Organization,,,,,,,,,,,,,,False
US,US,US,,,,,,,,,,,US,,,849,Organization,,,,,,,,,,,,,,False
US,US,US,,,,,,,,,,,US,,,851,Organization,,,,,,,,,,,,,,False
US,US,US,,,,,,,,,,,US,,,852,Organization,,,,,,,,,,,,,,False
US,US,US,,,,,,,,,,,US,,,854,Organization,,,,,,,,,,,,,,False
US,US,US,,,,,,,,,,,US,,,855,Organization,,,,,,,,,,,,,,False
US,US,US,,,,,,,,,,,US,,,857,Organization,,,,,,,,,,,,,,False
US,US,US,,,,,,,,,,,US,,,859,Organization,,,,,,,,,,,,,,False
US,US,US,,,,,,,,,,,US,,,860,Organization,,,,,,,,,,,,,,False
US,US,US,,,,,,,,,,,US,,,861,Organization,,,,,,,,,,,,,,False
US,US,US,,,,,,,,,,,US,,,862,Organization,,,,,,,,,,,,,,False
US,US,US,,,,,,,,,,,US,,,869,Organization,,,,,,,,,,,,,,False
US,US,US,,,,,,,,,,,US,,,871,Organization,,,,,,,,,,,,,,False
US,US,US,,,,,,,,,,,US,,,872,Organization,,,,,,,,,,,,,,False
US,US,US,,,,,,,,,,,US,,,873,Organization,,,,,,,,,,,,,,False
US,US,US,,,,,,,,,,,US,,,876,Organization,,,,,,,,,,,,,,False
US,US,US,,,,,,,,,,,US,,,879,Organization,,,,,,,,,,,,,,False
US,US,US,,,,,,,,,,,US,,,881,Organization,,,,,,,,,,,,,,False
US,US,US,,,,,,,,,,,US,,,882,Organization,,,,,,,,,,,,,,False
US,US,US,,,,,,,,,,,US,,,883,Organization,,,,,,,,,,,,,,False
US,US,US,,,,,,,,,,,US,,,885,Organization,,,,,,,,,,,,,,False
US,US,US,,,,,,,,,,,US,,,886,Organization,,,,,,,,,,,,,,False
US,US,US,,,,,,,,,,,US,,,887,Organization,,,,,,,,,,,,,,False
US,US,US,,,,,,,,,,,US,,,888,Organization,,,,,,,,,,,,,,False
US,US,US,,,,,,,,,,,US,,,898,Organization,,,,,,,,,,,,,,False
US,US,US,,,,,,,,,,,US,,,899,Organization,,,,,,,,,,,,,,False
US,US,US,,,,,,,,,,,US,,,903,Organization,,,,,,,,,,,,,,False
US,US,US,,,,,,,,,,,US,,,904,Organization,,,,,,,,,,,,,,False
US,US,US,,,,,,,,,,,US,,,905,Organization,,,,,,,,,,,,,,False
US,US,US,,,,,,,,,,,US,,,907,Organization,,,,,,,,,,,,,,False
US,US,US,,,,,,,,,,,US,,,911,Organization,,,,,,,,,,,,,,False
US,US,US,,,,,,,,,,,US,,,913,Organization,,,,,,,,,,,,,,False
US,US,US,,,,,,,,,,,US,,,914,Organization,,,,,,,,,,,,,,False
US,US,US,,,,,,,,,,,US,,,916,Organization,,,,,,,,,,,,,,False
US,US,US,,,,,,,,,,,US,,,917,Organization,,,,,,,,,,,,,,False
US,US,US,,,,,,,,,,,US,,,918,Organization,,,,,,,,,,,,,,False
US,US,US,,,,,,,,,,,US,,,919,Organization,,,,,,,,,,,,,,False
US,US,US,,,,,,,,,,,US,,,920,Organization,,,,,,,,,,,,,,False
US,US,US,,,,,,,,,,,US,,,922,Organization,,,,,,,,,,,,,,False
US,US,US,,,,,,,,,,,US,,,924,Organization,,,,,,,,,,,,,,False
US,US,US,,,,,,,,,,,US,,,925,Organization,,,,,,,,,,,,,,False
US,US,US,,,,,,,,,,,US,,,926,Organization,,,,,,,,,,,,,,False
US,US,US,,,,,,,,,,,US,,,928,Organization,,,,,,,,,,,,,,False
US,US,US,,,,,,,,,,,US,,,929,Organization,,,,,,,,,,,,,,False
US,US,US,,,,,,,,,,,US,,,931,Organization,,,,,,,,,,,,,,False
US,US,US,,,,,,,,,,,US,,,933,Organization,,,,,,,,,,,,,,False
US,US,US,,,,,,,,,,,US,,,935,Organization,,,,,,,,,,,,,,False
US,US,US,,,,,,,,,,,US,,,936,Organization,,,,,,,,,,,,,,False
US,US,US,,,,,,,,,,,US,,,937,Organization,,,,,,,,,,,,,,False
US,US,US,,,,,,,,,,,US,,,938,Organization,,,,,,,,,,,,,,False
US,US,US,,,,,,,,,,,US,,,940,Organization,,,,,,,,,,,,,,False
US,US,US,,,,,,,,,,,US,,,941,Organization,,,,,,,,,,,,,,False
US,US,US,,,,,,,,,,,US,,,942,Organization,,,,,,,,,,,,,,False
US,US,US,,,,,,,,,,,US,,,943,Organization,,,,,,,,,,,,,,False
US,US,US,,,,,,,,,,,US,,,944,Organization,,,,,,,,,,,,,,False
US,US,US,,,,,,,,,,,US,,,948,Organization,,,,,,,,,,,,,,False
US,US,US,,,,,,,,,,,US,,,949,Organization,,,,,,,,,,,,,,False
US,US,US,,,,,,,,,,,US,,,952,Organization,,,,,,,,,,,,,,False
US,US,US,,,,,,,,,,,US,,,953,Organization,,,,,,,,,,,,,,False
US,US,US,,,,,,,,,,,US,,,954,Organization,,,,,,,,,,,,,,False
US,US,US,,,,,,,,,,,US,,,955,Organization,,,,,,,,,,,,,,False
US,US,US,,,,,,,,,,,US,,,957,Organization,,,,,,,,,,,,,,False
US,US,US,,,,,,,,,,,US,,,960,Organization,,,,,,,,,,,,,,False
US,US,US,,,,,,,,,,,US,,,962,Organization,,,,,,,,,,,,,,False
US,US,US,,,,,,,,,,,US,,,964,Organization,,,,,,,,,,,,,,False
US,US,US,,,,,,,,,,,US,,,967,Organization,,,,,,,,,,,,,,False
US,US,US,,,,,,,,,,,US,,,968,Organization,,,,,,,,,,,,,,False
US,US,US,,,,,,,,,,,US,,,969,Organization,,,,,,,,,,,,,,False
US,US,US,,,,,,,,,,,US,,,970,Organization,,,,,,,,,,,,,,False
US,US,US,,,,,,,,,,,US,,,972,Organization,,,,,,,,,,,,,,False
US,US,US,,,,,,,,,,,US,,,973,Organization,,,,,,,,,,,,,,False
US,US,US,,,,,,,,,,,US,,,974,Organization,,,,,,,,,,,,,,False
US,US,US,,,,,,,,,,,US,,,978,Organization,,,,,,,,,,,,,,False
US,US,US,,,,,,,,,,,US,,,979,Organization,,,,,,,,,,,,,,False
US,US,US,,,,,,,,,,,US,,,981,Organization,,,,,,,,,,,,,,False
US,US,US,,,,,,,,,,,US,,,982,Organization,,,,,,,,,,,,,,False
US,US,US,,,,,,,,,,,US,,,984,Organization,,,,,,,,,,,,,,False
US,US,US,,,,,,,,,,,US,,,987,Organization,,,,,,,,,,,,,,False
US,US,US,,,,,,,,,,,US,,,988,Organization,,,,,,,,,,,,,,False
US,US,US,,,,,,,,,,,US,,,990,Organization,,,,,,,,,,,,,,False
US,US,US,,,,,,,,,,,US,,,991,Organization,,,,,,,,,,,,,,False
US,US,US,,,,,,,,,,,US,,,993,Organization,,,,,,,,,,,,,,False
US,US,US,,,,,,,,,,,US,,,994,Organization,,,,,,,,,,,,,,False
US,US,US,,,,,,,,,,,US,,,995,Organization,,,,,,,,,,,,,,False
US,US,US,,,,,,,,,,,US,,,996,Organization,,,,,,,,,,,,,,False
US,US,US,,,,,,,,,,,US,,,999,Organization,,,,,,,,,,,,,,False
US,US,US,,,,,,,,,,,US,,,1006,Organization,,,,,,,,,,,,,,False
US,US,US,,,,,,,,,,,US,,,1008,Organization,,,,,,,,,,,,,,False
US,US,US,,,,,,,,,,,US,,,1009,Organization,,,,,,,,,,,,,,False
US,US,US,,,,,,,,,,,US,,,1010,Organization,,,,,,,,,,,,,,False
US,US,US,,,,,,,,,,,US,,,1012,Organization,,,,,,,,,,,,,,False
US,US,US,,,,,,,,,,,US,,,1013,Organization,,,,,,,,,,,,,,False
US,US,US,,,,,,,,,,,US,,,1015,Organization,,,,,,,,,,,,,,False
US,US,US,,,,,,,,,,,US,,,1019,Organization,,,,,,,,,,,,,,False
US,US,US,,,,,,,,,,,US,,,1021,Organization,,,,,,,,,,,,,,False
US,US,US,,,,,,,,,,,US,,,1022,Organization,,,,,,,,,,,,,,False
US,US,US,,,,,,,,,,,US,,,1023,Organization,,,,,,,,,,,,,,False
US,US,US,,,,,,,,,,,US,,,1025,Organization,,,,,,,,,,,,,,False
US,US,US,,,,,,,,,,,US,,,1026,Organization,,,,,,,,,,,,,,False
US,US,US,,,,,,,,,,,US,,,1030,Organization,,,,,,,,,,,,,,False
US,US,US,,,,,,,,,,,US,,,1036,Organization,,,,,,,,,,,,,,False
US,US,US,,,,,,,,,,,US,,,1039,Organization,,,,,,,,,,,,,,False
US,US,US,,,,,,,,,,,US,,,1041,Organization,,,,,,,,,,,,,,False
US,US,US,,,,,,,,,,,US,,,1044,Organization,,,,,,,,,,,,,,False
US,US,US,,,,,,,,,,,US,,,1046,Organization,,,,,,,,,,,,,,False
US,US,US,,,,,,,,,,,US,,,1049,Organization,,,,,,,,,,,,,,False
US,US,US,,,,,,,,,,,US,,,1052,Organization,,,,,,,,,,,,,,False
US,US,US,,,,,,,,,,,US,,,1053,Organization,,,,,,,,,,,,,,False
US,US,US,,,,,,,,,,,US,,,1058,Organization,,,,,,,,,,,,,,False
US,US,US,,,,,,,,,,,US,,,1059,Organization,,,,,,,,,,,,,,False
US,US,US,,,,,,,,,,,US,,,1061,Organization,,,,,,,,,,,,,,False
US,US,US,,,,,,,,,,,US,,,1062,Organization,,,,,,,,,,,,,,False
US,US,US,,,,,,,,,,,US,,,1063,Organization,,,,,,,,,,,,,,False
US,US,US,,,,,,,,,,,US,,,1065,Organization,,,,,,,,,,,,,,False
US,US,US,,,,,,,,,,,US,,,1066,Organization,,,,,,,,,,,,,,False
US,US,US,,,,,,,,,,,US,,,1067,Organization,,,,,,,,,,,,,,False
US,US,US,,,,,,,,,,,US,,,1069,Organization,,,,,,,,,,,,,,False
US,US,US,,,,,,,,,,,US,,,1070,Organization,,,,,,,,,,,,,,False
US,US,US,,,,,,,,,,,US,,,1074,Organization,,,,,,,,,,,,,,False
US,US,US,,,,,,,,,,,US,,,1075,Organization,,,,,,,,,,,,,,False
US,US,US,,,,,,,,,,,US,,,1077,Organization,,,,,,,,,,,,,,False
US,US,US,,,,,,,,,,,US,,,1078,Organization,,,,,,,,,,,,,,False
US,US,US,,,,,,,,,,,US,,,1079,Organization,,,,,,,,,,,,,,False
US,US,US,,,,,,,,,,,US,,,1081,Organization,,,,,,,,,,,,,,False
US,US,US,,,,,,,,,,,US,,,1082,Organization,,,,,,,,,,,,,,False
US,US,US,,,,,,,,,,,US,,,1084,Organization,,,,,,,,,,,,,,False
US,US,US,,,,,,,,,,,US,,,1085,Organization,,,,,,,,,,,,,,False
US,US,US,,,,,,,,,,,US,,,1087,Organization,,,,,,,,,,,,,,False
US,US,US,,,,,,,,,,,US,,,1088,Organization,,,,,,,,,,,,,,False
US,US,US,,,,,,,,,,,US,,,1091,Organization,,,,,,,,,,,,,,False
US,US,US,,,,,,,,,,,US,,,1093,Organization,,,,,,,,,,,,,,False
US,US,US,,,,,,,,,,,US,,,1097,Organization,,,,,,,,,,,,,,False
US,US,US,,,,,,,,,,,US,,,1098,Organization,,,,,,,,,,,,,,False
US,US,US,,,,,,,,,,,US,,,1099,Organization,,,,,,,,,,,,,,False
US,US,US,,,,,,,,,,,US,,,1101,Organization,,,,,,,,,,,,,,False
US,US,US,,,,,,,,,,,US,,,1102,Organization,,,,,,,,,,,,,,False
US,US,US,,,,,,,,,,,US,,,1104,Organization,,,,,,,,,,,,,,False
US,US,US,,,,,,,,,,,US,,,1105,Organization,,,,,,,,,,,,,,False
US,US,US,,,,,,,,,,,US,,,1107,Organization,,,,,,,,,,,,,,False
US,US,US,,,,,,,,,,,US,,,1109,Organization,,,,,,,,,,,,,,False
US,US,US,,,,,,,,,,,US,,,1111,Organization,,,,,,,,,,,,,,False
US,US,US,,,,,,,,,,,US,,,1115,Organization,,,,,,,,,,,,,,False
US,US,US,,,,,,,,,,,US,,,1116,Organization,,,,,,,,,,,,,,False
US,US,US,,,,,,,,,,,US,,,1117,Organization,,,,,,,,,,,,,,False
US,US,US,,,,,,,,,,,US,,,1118,Organization,,,,,,,,,,,,,,False
US,US,US,,,,,,,,,,,US,,,1119,Organization,,,,,,,,,,,,,,False
US,US,US,,,,,,,,,,,US,,,1122,Organization,,,,,,,,,,,,,,False
US,US,US,,,,,,,,,,,US,,,1125,Organization,,,,,,,,,,,,,,False
US,US,US,,,,,,,,,,,US,,,1126,Organization,,,,,,,,,,,,,,False
US,US,US,,,,,,,,,,,US,,,1129,Organization,,,,,,,,,,,,,,False
US,US,US,,,,,,,,,,,US,,,1130,Organization,,,,,,,,,,,,,,False
US,US,US,,,,,,,,,,,US,,,1131,Organization,,,,,,,,,,,,,,False
US,US,US,,,,,,,,,,,US,,,1134,Organization,,,,,,,,,,,,,,False
US,US,US,,,,,,,,,,,US,,,1135,Organization,,,,,,,,,,,,,,False
US,US,US,,,,,,,,,,,US,,,1136,Organization,,,,,,,,,,,,,,False
US,US,US,,,,,,,,,,,US,,,1141,Organization,,,,,,,,,,,,,,False
US,US,US,,,,,,,,,,,US,,,1142,Organization,,,,,,,,,,,,,,False
US,US,US,,,,,,,,,,,US,,,1143,Organization,,,,,,,,,,,,,,False
US,US,US,,,,,,,,,,,US,,,1144,Organization,,,,,,,,,,,,,,False
US,US,US,,,,,,,,,,,US,,,1146,Organization,,,,,,,,,,,,,,False
US,US,US,,,,,,,,,,,US,,,1147,Organization,,,,,,,,,,,,,,False
US,US,US,,,,,,,,,,,US,,,1148,Organization,,,,,,,,,,,,,,False
US,US,US,,,,,,,,,,,US,,,1151,Organization,,,,,,,,,,,,,,False
US,US,US,,,,,,,,,,,US,,,1154,Organization,,,,,,,,,,,,,,False
US,US,US,,,,,,,,,,,US,,,1156,Organization,,,,,,,,,,,,,,False
US,US,US,,,,,,,,,,,US,,,1159,Organization,,,,,,,,,,,,,,False
US,US,US,,,,,,,,,,,US,,,1161,Organization,,,,,,,,,,,,,,False
US,US,US,,,,,,,,,,,US,,,1163,Organization,,,,,,,,,,,,,,False
US,US,US,,,,,,,,,,,US,,,1174,Organization,,,,,,,,,,,,,,False
US,US,US,,,,,,,,,,,US,,,1175,Organization,,,,,,,,,,,,,,False
US,US,US,,,,,,,,,,,US,,,1176,Organization,,,,,,,,,,,,,,False
US,US,US,,,,,,,,,,,US,,,1177,Organization,,,,,,,,,,,,,,False
US,US,US,,,,,,,,,,,US,,,1178,Organization,,,,,,,,,,,,,,False
US,US,US,,,,,,,,,,,US,,,1179,Organization,,,,,,,,,,,,,,False
US,US,US,,,,,,,,,,,US,,,1181,Organization,,,,,,,,,,,,,,False
US,US,US,,,,,,,,,,,US,,,1182,Organization,,,,,,,,,,,,,,False
US,US,US,,,,,,,,,,,US,,,1184,Organization,,,,,,,,,,,,,,False
US,US,US,,,,,,,,,,,US,,,1192,Organization,,,,,,,,,,,,,,False
US,US,US,,,,,,,,,,,US,,,1193,Organization,,,,,,,,,,,,,,False
US,US,US,,,,,,,,,,,US,,,1195,Organization,,,,,,,,,,,,,,False
US,US,US,,,,,,,,,,,US,,,1196,Organization,,,,,,,,,,,,,,False
US,US,US,,,,,,,,,,,US,,,1197,Organization,,,,,,,,,,,,,,False
US,US,US,,,,,,,,,,,US,,,1198,Organization,,,,,,,,,,,,,,False
US,US,US,,,,,,,,,,,US,,,1205,Organization,,,,,,,,,,,,,,False
US,US,US,,,,,,,,,,,US,,,1206,Organization,,,,,,,,,,,,,,False
US,US,US,,,,,,,,,,,US,,,1207,Organization,,,,,,,,,,,,,,False
US,US,US,,,,,,,,,,,US,,,1209,Organization,,,,,,,,,,,,,,False
US,US,US,,,,,,,,,,,US,,,1217,Organization,,,,,,,,,,,,,,False
US,US,US,,,,,,,,,,,US,,,1227,Organization,,,,,,,,,,,,,,False
US,US,US,,,,,,,,,,,US,,,1228,Organization,,,,,,,,,,,,,,False
US,US,US,,,,,,,,,,,US,,,1230,Organization,,,,,,,,,,,,,,False
US,US,US,,,,,,,,,,,US,,,1232,Organization,,,,,,,,,,,,,,False
US,US,US,,,,,,,,,,,US,,,1233,Organization,,,,,,,,,,,,,,False
US,US,US,,,,,,,,,,,US,,,1234,Organization,,,,,,,,,,,,,,False
US,US,US,,,,,,,,,,,US,,,1235,Organization,,,,,,,,,,,,,,False
US,US,US,,,,,,,,,,,US,,,1240,Organization,,,,,,,,,,,,,,False
US,US,US,,,,,,,,,,,US,,,1241,Organization,,,,,,,,,,,,,,False
US,US,US,,,,,,,,,,,US,,,1242,Organization,,,,,,,,,,,,,,False
US,US,US,,,,,,,,,,,US,,,1244,Organization,,,,,,,,,,,,,,False
US,US,US,,,,,,,,,,,US,,,1245,Organization,,,,,,,,,,,,,,False
US,US,US,,,,,,,,,,,US,,,1249,Organization,,,,,,,,,,,,,,False
US,US,US,,,,,,,,,,,US,,,1251,Organization,,,,,,,,,,,,,,False
US,US,US,,,,,,,,,,,US,,,1252,Organization,,,,,,,,,,,,,,False
US,US,US,,,,,,,,,,,US,,,1253,Organization,,,,,,,,,,,,,,False
US,US,US,,,,,,,,,,,US,,,1254,Organization,,,,,,,,,,,,,,False
US,US,US,,,,,,,,,,,US,,,1256,Organization,,,,,,,,,,,,,,False
US,US,US,,,,,,,,,,,US,,,1265,Organization,,,,,,,,,,,,,,False
US,US,US,,,,,,,,,,,US,,,1266,Organization,,,,,,,,,,,,,,False
US,US,US,,,,,,,,,,,US,,,1271,Organization,,,,,,,,,,,,,,False
US,US,US,,,,,,,,,,,US,,,1274,Organization,,,,,,,,,,,,,,False
US,US,US,,,,,,,,,,,US,,,1276,Organization,,,,,,,,,,,,,,False
US,US,US,,,,,,,,,,,US,,,1278,Organization,,,,,,,,,,,,,,False
US,US,US,,,,,,,,,,,US,,,1280,Organization,,,,,,,,,,,,,,False
US,US,US,,,,,,,,,,,US,,,1282,Organization,,,,,,,,,,,,,,False
US,US,US,,,,,,,,,,,US,,,1285,Organization,,,,,,,,,,,,,,False
US,US,US,,,,,,,,,,,US,,,1286,Organization,,,,,,,,,,,,,,False
US,US,US,,,,,,,,,,,US,,,1289,Organization,,,,,,,,,,,,,,False
US,US,US,,,,,,,,,,,US,,,1292,Organization,,,,,,,,,,,,,,False
US,US,US,,,,,,,,,,,US,,,1295,Organization,,,,,,,,,,,,,,False
US,US,US,,,,,,,,,,,US,,,1296,Organization,,,,,,,,,,,,,,False
US,US,US,,,,,,,,,,,US,,,1299,Organization,,,,,,,,,,,,,,False
US,US,US,,,,,,,,,,,US,,,1300,Organization,,,,,,,,,,,,,,False
US,US,US,,,,,,,,,,,US,,,1302,Organization,,,,,,,,,,,,,,False
US,US,US,,,,,,,,,,,US,,,1310,Organization,,,,,,,,,,,,,,False
US,US,US,,,,,,,,,,,US,,,1314,Organization,,,,,,,,,,,,,,False
US,US,US,,,,,,,,,,,US,,,1315,Organization,,,,,,,,,,,,,,False
US,US,US,,,,,,,,,,,US,,,1318,Organization,,,,,,,,,,,,,,False
US,US,US,,,,,,,,,,,US,,,1319,Organization,,,,,,,,,,,,,,False
US,US,US,,,,,,,,,,,US,,,1320,Organization,,,,,,,,,,,,,,False
US,US,US,,,,,,,,,,,US,,,1321,Organization,,,,,,,,,,,,,,False
US,US,US,,,,,,,,,,,US,,,1325,Organization,,,,,,,,,,,,,,False
US,US,US,,,,,,,,,,,US,,,1326,Organization,,,,,,,,,,,,,,False
US,US,US,,,,,,,,,,,US,,,1327,Organization,,,,,,,,,,,,,,False
US,US,US,,,,,,,,,,,US,,,1329,Organization,,,,,,,,,,,,,,False
US,US,US,,,,,,,,,,,US,,,1331,Organization,,,,,,,,,,,,,,False
US,US,US,,,,,,,,,,,US,,,1332,Organization,,,,,,,,,,,,,,False
US,US,US,,,,,,,,,,,US,,,1334,Organization,,,,,,,,,,,,,,False
US,US,US,,,,,,,,,,,US,,,1335,Organization,,,,,,,,,,,,,,False
US,US,US,,,,,,,,,,,US,,,1338,Organization,,,,,,,,,,,,,,False
US,US,US,,,,,,,,,,,US,,,1339,Organization,,,,,,,,,,,,,,False
US,US,US,,,,,,,,,,,US,,,1340,Organization,,,,,,,,,,,,,,False
US,US,US,,,,,,,,,,,US,,,1341,Organization,,,,,,,,,,,,,,False
US,US,US,,,,,,,,,,,US,,,1344,Organization,,,,,,,,,,,,,,False
US,US,US,,,,,,,,,,,US,,,1346,Organization,,,,,,,,,,,,,,False
US,US,US,,,,,,,,,,,US,,,1348,Organization,,,,,,,,,,,,,,False
US,US,US,,,,,,,,,,,US,,,1349,Organization,,,,,,,,,,,,,,False
US,US,US,,,,,,,,,,,US,,,1351,Organization,,,,,,,,,,,,,,False
US,US,US,,,,,,,,,,,US,,,1355,Organization,,,,,,,,,,,,,,False
